timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
23/12/2016 02:00,92,7.5,5.5,90,10,1,0,0,3
28/02/2016 10:00,830,6,2,66,21,3,0,1,3
26/11/2015 06:00,509,8,8,93,2,3,0,0,2
15/06/2016 16:00,2190,18,18,64,19.5,7,0,0,1
05/09/2016 21:00,799,22,22,83,9,3,0,0,2
09/07/2016 05:00,125,17,17,73,9,1,0,1,1
20/11/2016 04:00,19,9,6,90.5,24,26,0,1,2
22/05/2016 10:00,1701,16.5,16.5,57.5,10,1,0,1,0
26/08/2015 11:00,270,18,18,85.5,14,7,0,0,1
13/12/2016 00:00,165,11,11,82,11,3,0,0,3
07/06/2015 06:00,144,11.5,11.5,72,9,1,0,1,1
19/08/2016 18:00,2726,18,18,83,19,2,0,0,1
06/04/2016 14:00,840,10.5,8.5,69,35,2,0,0,0
03/02/2015 01:00,64,1,-2,81,9,4,0,0,3
11/08/2016 00:00,294,17,17,59,12,1,0,0,1
27/09/2016 05:00,146,14.5,14.5,70,13,1,0,0,2
03/06/2015 00:00,202,14,14,67,22,3,0,0,1
29/12/2016 06:00,158,1,0,93,5,1,0,0,3
18/09/2016 19:00,1421,19,19,66,6.5,3,0,1,2
14/09/2015 14:00,942,18,18,68.5,28.5,2,0,0,2
13/07/2015 13:00,1044,20,20,83,22,3,0,0,1
08/07/2016 17:00,3987,22,22,53,32.5,2,0,0,1
09/03/2016 04:00,16,7,3,93,25,26,0,0,0
16/10/2015 13:00,1461,13,13,77,19.5,3,0,0,2
04/04/2016 13:00,1020,12,12,67,19.5,3,0,0,0
15/06/2016 02:00,93,13.5,13.5,85,13,1,0,0,1
03/11/2016 22:00,658,9,8,76,7,1,0,0,2
23/02/2015 09:00,1760,7,3,63.5,29,2,0,0,3
12/08/2015 13:00,1770,21,21,60,21.5,1,0,0,1
03/12/2016 01:00,387,6,6,87,2,4,0,1,3
05/12/2015 18:00,960,13.5,13.5,65,37,3,0,1,3
09/06/2015 18:00,3823,14,14,48,23,2,0,0,1
08/01/2015 18:00,2110,8.5,5.5,73.5,22.5,1,0,0,3
11/08/2016 18:00,4120,22,22,61,27,2,0,0,1
02/01/2016 11:00,657,11,11,82,25,3,0,1,3
29/09/2016 23:00,572,14,14,69.5,19,1,0,0,2
29/06/2016 05:00,151,12.5,12.5,85,18,2,0,0,1
28/08/2015 08:00,3486,15.5,15.5,74.5,13,1,0,0,1
27/10/2015 02:00,126,12.5,12.5,94,12,3,0,0,2
22/05/2016 17:00,2130,17,17,57.5,12,7,0,1,0
19/07/2015 16:00,3286,25,24,34,30,1,0,1,1
27/11/2016 09:00,631,8,6,79,10,4,0,1,2
23/12/2016 09:00,1152,11,11,82,21.5,2,0,0,3
17/10/2016 01:00,87,14.5,14.5,79.5,11,3,0,0,2
17/01/2016 07:00,96,2,0,84,7,26,0,1,3
02/06/2016 17:00,3178,12,12,77,20.5,3,0,0,1
28/03/2016 14:00,1300,11.5,11.5,45.5,32,1,1,0,0
29/08/2015 14:00,2524,22,22,53,10,2,0,1,1
15/04/2016 19:00,656,10,9,94,8,7,0,0,0
16/09/2016 19:00,1738,17,17,66,19.5,2,0,0,2
17/05/2015 06:00,136,9,7,82,12,1,0,1,0
11/11/2016 11:00,1052,9.5,9.5,64,4,1,0,0,2
17/06/2016 15:00,1611,18,18,66.5,18.5,7,0,0,1
01/12/2015 04:00,24,10,10,94,6,7,0,0,3
28/03/2016 02:00,21,8,3,87,40.5,7,1,0,0
21/12/2015 12:00,637,12.5,12.5,77,33,7,0,0,3
29/12/2015 21:00,477,11,11,72,16,1,0,0,3
06/11/2016 01:00,282,5,1.5,68,18,1,0,1,2
18/09/2015 17:00,3379,18,18,62,13,2,0,0,2
06/10/2016 19:00,1892,13,13,63,19,2,0,0,2
07/12/2016 08:00,4415,12,12,88,14,2,0,0,3
12/09/2015 08:00,564,17,17,83,14,2,0,1,2
15/04/2016 04:00,39,10,10,88,6,7,0,0,0
22/10/2016 12:00,2307,12,12,77,11,2,0,1,2
05/09/2016 01:00,115,17,17,77,14,7,0,0,2
31/01/2016 15:00,1159,14,14,77,30,3,0,1,3
02/03/2015 16:00,1317,8.5,4.5,40,33.5,1,0,0,0
01/05/2015 21:00,636,9,6,62,19,1,0,0,0
29/07/2016 04:00,90,18,18,83,18,4,0,0,1
12/12/2015 16:00,1056,14,14,72,34,3,0,1,3
27/12/2016 16:00,849,6,6,78.5,3,1,1,0,3
10/10/2016 03:00,45,9,9,84.5,4,1,0,0,2
21/12/2016 03:00,54,8.5,5.5,90,19.5,7,0,0,3
26/02/2016 19:00,1215,5,1,73,19,1,0,0,3
19/05/2016 06:00,770,12,12,85,10,3,0,0,0
17/03/2015 23:00,319,7,5,93,11,2,0,0,0
31/08/2016 10:00,1208,20.5,20.5,56.5,16,1,0,0,1
22/05/2015 05:00,147,10,8,82,14,1,0,0,0
05/01/2016 21:00,488,8,7,90,7,4,0,0,3
25/07/2016 13:00,1753,23.5,23,41.5,21,3,0,0,1
26/04/2016 02:00,30,5,1,76,19,1,0,0,0
17/03/2015 15:00,1186,12,12,67,13,2,0,0,0
02/01/2017 16:00,971,5,2.5,76,11,1,1,0,3
15/05/2016 07:00,227,9.5,9,66.5,3,1,0,1,0
26/08/2015 23:00,505,16,16,80,17,2,0,0,1
03/11/2015 14:00,1016,13,13,88,11,2,0,0,2
27/09/2016 15:00,1531,19,19,80.5,20.5,4,0,0,2
06/12/2015 08:00,224,13.5,13.5,85,22.5,3,0,1,3
09/06/2015 20:00,1362,13,13,55,26,3,0,0,1
12/12/2016 11:00,787,9,7.5,87,10,3,0,0,3
02/02/2016 09:00,1704,9,4.5,69,35,7,0,0,3
29/11/2015 23:00,179,11,11,67,33,2,0,1,2
13/07/2016 04:00,35,13,13,88,9,7,0,0,1
03/09/2015 18:00,3075,15,15,59,10,2,0,0,2
20/07/2015 12:00,1412,21,21,78,13,3,0,0,1
15/09/2015 20:00,1145,15,15,74.5,14,1,0,0,2
08/10/2015 10:00,1183,12.5,12.5,72,9,1,0,0,2
02/07/2015 08:00,4641,22,22,65,7,1,0,0,1
05/02/2015 14:00,748,5,1,65.5,19.5,7,0,0,3
11/11/2016 18:00,2384,7.5,5.5,73.5,10,1,0,0,2
28/12/2016 12:00,981,2.5,-1,96.5,12,4,0,0,3
09/07/2015 04:00,76,14,14,63,18,1,0,0,1
20/12/2015 08:00,238,13,13,74.5,19,1,0,1,3
23/08/2016 08:00,4634,19.5,19.5,66,7,1,0,0,1
09/06/2015 06:00,792,9.5,6.5,73.5,20,2,0,0,1
03/10/2016 20:00,1266,14,14,69.5,10,1,0,0,2
21/09/2016 07:00,2822,15,15,88,6,1,0,0,2
14/12/2015 19:00,1579,10,8.5,82,9,3,0,0,3
09/04/2016 03:00,132,9,6.5,82,15,7,0,1,0
07/11/2016 19:00,949,5.5,3.5,78.5,8,1,0,0,2
11/11/2015 20:00,1186,14,14,77,18.5,2,0,0,2
24/08/2016 18:00,4916,30.5,30.5,40.5,14,1,0,0,1
08/08/2015 23:00,967,19,19,64,8,1,0,1,1
16/09/2016 08:00,1381,17,17,94,11,7,0,0,2
08/10/2016 07:00,317,13,13,88,6.5,3,0,1,2
23/11/2016 15:00,1229,11,11,77,15,3,0,0,2
14/08/2015 19:00,1228,17,17,91,13,7,0,0,1
04/03/2015 03:00,24,4,0,75,18,1,0,0,0
29/05/2015 14:00,940,12,12,77,26,2,0,0,0
22/07/2015 20:00,1692,19.5,19.5,54.5,17,2,0,0,1
24/08/2015 18:00,2141,17,17,85.5,15,7,0,0,1
10/03/2015 02:00,37,8.5,5.5,82,16,1,0,0,0
13/09/2015 13:00,2260,17.5,17.5,59.5,18,2,0,1,2
18/06/2016 12:00,2094,15.5,15.5,70,12,2,0,1,1
05/12/2015 15:00,1325,13,13,67,34,4,0,1,3
18/04/2015 15:00,3099,13,13,47.5,31.5,2,0,1,0
06/03/2015 10:00,940,10,7,62,22,2,0,0,0
25/12/2015 05:00,65,9,7,76,11,3,1,0,3
30/04/2015 19:00,2095,12,12,52.5,14,2,0,0,0
14/10/2016 07:00,2196,9.5,9.5,84.5,5,3,0,0,2
18/03/2016 10:00,830,6,3,78.5,15,3,0,0,0
22/02/2015 21:00,159,9,5,87,29.5,7,0,1,3
01/07/2015 08:00,4779,24.5,24.5,55.5,17,1,0,0,1
18/05/2015 19:00,1987,13.5,13.5,46,34,2,0,0,0
10/02/2015 12:00,933,7,6.5,66,3,4,0,0,3
20/11/2016 23:00,92,6,3,93,17,26,0,1,2
21/06/2015 07:00,164,16,16,77,18,4,0,1,1
22/03/2015 05:00,69,4,1,75,12,4,0,1,0
29/10/2016 14:00,2491,16,16,74.5,2,4,0,1,2
02/12/2015 23:00,472,13,13,79.5,22,4,0,0,3
31/12/2016 21:00,474,8,6,87,12,4,0,1,3
04/11/2016 11:00,1080,12,12,72,13,2,0,0,2
15/12/2015 19:00,809,12,12,94,10,7,0,0,3
16/07/2016 09:00,1080,20,20,73,20,3,0,1,1
20/12/2015 16:00,690,11,11,85,19.5,7,0,1,3
13/12/2016 17:00,2767,13.5,13.5,85,14,3,0,0,3
03/01/2016 08:00,171,8,5,79,15,1,0,1,3
24/03/2015 19:00,1210,7,4.5,68.5,14,7,0,0,0
06/11/2016 12:00,1507,8,4.5,62,22,3,0,1,2
29/03/2016 02:00,67,6,3,81,18,2,0,0,0
18/03/2015 00:00,174,6.5,5.5,90,6.5,2,0,0,0
29/06/2015 09:00,2250,20,20,51,6.5,1,0,0,1
24/02/2015 09:00,1819,7.5,3.5,71,23,1,0,0,3
12/10/2016 16:00,2003,14.5,14.5,61,21,2,0,0,2
13/10/2015 04:00,42,9,6.5,84.5,16,1,0,0,2
28/06/2016 06:00,817,14.5,14.5,65,2,1,0,0,1
03/05/2016 21:00,812,13,13,49,6.5,1,0,0,0
21/09/2016 11:00,1304,21,21,57,11,2,0,0,2
16/12/2015 07:00,1797,14,14,82,20,3,0,0,3
31/07/2016 21:00,1346,20.5,20.5,51.5,12,1,0,1,1
24/10/2016 07:00,1973,11,11,79.5,14,1,0,0,2
18/09/2016 03:00,266,15,15,94,7,4,0,1,2
31/07/2016 03:00,370,15.5,15.5,65.5,5.5,2,0,1,1
23/08/2016 00:00,230,18,18,78,6.5,1,0,0,1
09/01/2015 11:00,806,13,13,67,28,1,0,0,3
11/06/2015 12:00,1663,21.5,21,46.5,32,1,0,0,1
23/12/2015 07:00,862,10.5,9,62.5,27.5,1,0,0,3
06/09/2015 17:00,2634,19,19,43,14,1,0,1,2
11/12/2015 23:00,473,7,4.5,78.5,13,1,0,0,3
25/08/2016 14:00,1614,28,29,51,7.5,1,0,0,1
20/02/2016 17:00,684,12,12,88,31,7,0,1,3
03/06/2016 08:00,3555,10,8,85,14,4,0,0,1
18/11/2015 14:00,967,15,15,70,38,3,0,0,2
24/05/2016 01:00,114,11.5,11.5,79.5,12,3,0,0,0
19/02/2015 04:00,50,6,2.5,76,19.5,1,0,0,3
23/06/2015 08:00,4685,14,14,67,19,3,0,0,1
12/05/2016 01:00,101,15,15,97,11,7,0,0,0
31/08/2015 02:00,233,16,16,88,11,7,1,0,1
09/04/2016 11:00,1367,10.5,9.5,60.5,17,3,0,1,0
21/09/2016 19:00,2580,19,19,60,9,1,0,0,2
26/03/2015 07:00,974,5.5,1.5,84,20,7,0,0,0
06/10/2016 05:00,129,13,13,59,17.5,4,0,0,2
28/11/2015 13:00,1456,10,7,64.5,23,3,0,1,2
15/07/2016 20:00,1480,18,18,78,18.5,4,0,0,1
29/08/2016 12:00,2464,20,20,60,9,2,1,0,1
10/03/2015 01:00,59,9.5,7.5,79,16,1,0,0,0
12/04/2015 20:00,793,15,15,63,20,2,0,1,0
15/03/2016 17:00,2963,8,5,82,17,3,0,0,0
03/03/2016 18:00,2395,8,5.5,66,14,2,0,0,0
15/08/2015 12:00,2748,19,19,49,15,2,0,1,1
28/07/2016 11:00,1341,22,22,50,16,2,0,0,1
07/05/2016 23:00,916,16,16,65.5,10,1,0,1,0
16/07/2016 18:00,2873,25.5,25.5,55.5,25,3,0,1,1
16/09/2015 09:00,2079,15,15,82,24,3,0,0,2
22/10/2015 05:00,125,14,14,77,20.5,4,0,0,2
09/01/2016 15:00,1106,11,11,77,19.5,7,0,1,3
27/12/2015 06:00,55,14,14,82,29.5,7,0,1,3
13/02/2016 21:00,232,5,2,87,12,7,0,1,3
13/04/2015 09:00,1799,9.5,8.5,69,7,3,0,0,0
20/01/2015 21:00,603,4,0.5,70,16,2,0,0,3
10/01/2015 10:00,757,14,14,74.5,41,7,0,1,3
13/04/2015 05:00,103,8,7,71,6,4,0,0,0
16/11/2016 14:00,1173,14,14,67,29.5,2,0,0,2
07/01/2015 15:00,794,9,6,68.5,25,2,0,0,3
15/11/2016 16:00,1697,15.5,15.5,85.5,15,3,0,0,2
27/06/2015 16:00,3115,24,23,36,16,1,0,1,1
09/10/2016 14:00,2875,15,15,55,11,2,0,1,2
17/03/2016 05:00,104,3,1.5,90,6.5,1,0,0,0
31/01/2016 18:00,688,14,14,77,36,3,0,1,3
14/07/2015 13:00,1549,20,20,69,16,3,0,0,1
17/07/2016 19:00,2599,25.5,25.5,52.5,20,2,0,1,1
02/03/2015 11:00,642,7,2,49.5,44.5,2,0,0,0
20/08/2016 13:00,2368,20.5,20.5,56.5,26,2,0,1,1
02/05/2016 00:00,363,11,11,77,18,4,1,0,0
01/02/2015 00:00,273,4,-1,61,27,2,0,1,3
23/06/2016 18:00,2446,20,20,91,6.5,7,0,0,1
24/04/2016 10:00,1201,7,4,59,18,3,0,1,0
02/06/2015 08:00,3700,16,16,80,32,7,0,0,1
20/09/2015 09:00,975,14.5,14.5,79.5,11,1,0,1,2
27/11/2015 02:00,145,11,11,82,10,4,0,0,2
03/03/2016 05:00,87,5,0,76,28,3,0,0,0
27/09/2016 10:00,1233,19,19,64,23,3,0,0,2
02/08/2016 01:00,49,15,15,88,14,7,0,0,1
07/07/2015 06:00,798,17,17,68,15,1,0,0,1
11/10/2015 16:00,2667,14,14,57,17,1,0,1,2
28/02/2016 19:00,466,5,1.5,66,16,2,0,1,3
16/11/2016 01:00,107,14,14,88,19.5,3,0,0,2
02/04/2015 17:00,2679,11.5,11.5,42.5,10,1,0,0,0
03/02/2015 18:00,2236,3,0,81,11,2,0,0,3
03/06/2016 12:00,1273,12,12,77,13,4,0,0,1
15/11/2015 12:00,1724,17,17,68,38,3,0,1,2
15/02/2016 01:00,65,2,-2.5,81,18,1,0,0,3
18/11/2015 12:00,1129,16,16,59,41,2,0,0,2
13/04/2016 23:00,406,13,13,61,8,1,0,0,0
15/11/2015 14:00,1714,16,16,72,32,3,0,1,2
09/07/2016 13:00,2732,23,23,61,29,3,0,1,1
06/01/2016 01:00,90,7,6,87,7,4,0,0,3
16/07/2015 17:00,4319,21,21,60,27,1,0,0,1
23/01/2016 02:00,175,8,5,84.5,18.5,1,0,1,3
22/04/2016 03:00,52,9,6,62,19.5,1,0,0,0
08/07/2015 04:00,50,16,16,68,25,3,0,0,1
09/01/2015 23:00,420,14,14,77,41.5,4,0,0,3
11/09/2015 10:00,1283,18.5,18.5,58,20,2,0,0,2
13/10/2016 15:00,1424,13,13,65,29.5,2,0,0,2
20/09/2015 18:00,1930,18.5,18.5,62,17,2,0,1,2
26/09/2015 20:00,860,14.5,14.5,65,12,1,0,1,2
14/08/2015 03:00,100,19,19,94,0,3,0,0,1
25/09/2016 23:00,380,14,14,72,8,1,0,1,2
23/07/2016 03:00,294,17.5,17.5,85.5,6,1,0,1,1
25/04/2015 01:00,241,13,13,82,18.5,7,0,1,0
08/10/2015 06:00,646,8.5,6.5,84.5,14,2,0,0,2
19/01/2016 06:00,569,-0.5,-0.5,80,4,1,0,0,3
21/03/2016 18:00,2872,9.5,7.5,56,15,3,0,0,0
26/02/2016 10:00,864,4.5,1.5,59,11,3,0,0,3
27/04/2016 01:00,55,5,1,76,19.5,1,0,0,0
11/11/2016 19:00,1313,7.5,4.5,73.5,15,1,0,0,2
24/08/2016 17:00,4984,32.5,32.5,37,10.5,1,0,0,1
15/10/2016 03:00,179,12,12,82,6,4,0,1,2
25/09/2016 09:00,857,16,16,80,19.5,2,0,1,2
21/03/2015 08:00,429,8,5,71,19,3,0,1,0
27/11/2015 03:00,83,11,11,88,12,4,0,0,2
23/08/2016 04:00,83,16,16,88,5.5,1,0,0,1
12/10/2016 03:00,54,10.5,10,91,7,3,0,0,2
26/04/2016 10:00,1038,7,3,59,23,2,0,0,0
27/11/2015 18:00,2161,12,12,82,20.5,2,0,0,2
16/08/2016 12:00,1668,22.5,22.5,48.5,19.5,2,0,0,1
14/06/2016 09:00,1725,16.5,16.5,78,19.5,7,0,0,1
25/07/2015 08:00,595,14.5,14.5,70,25,2,0,1,1
07/11/2016 20:00,540,5,3,81,9,1,0,0,2
23/05/2015 13:00,924,13.5,13.5,75.5,21,7,0,1,0
03/08/2016 06:00,794,20,20,83,18.5,3,0,0,1
14/10/2015 06:00,684,7,6,87,7,2,0,0,2
28/01/2016 18:00,2489,9,6,62,22,1,0,0,3
04/04/2015 02:00,119,10,9,88,7,7,0,1,0
31/07/2016 16:00,4051,21.5,21,43.5,15,1,0,1,1
19/06/2016 03:00,271,14.5,14.5,79.5,12,3,0,1,1
14/11/2016 23:00,286,13,13,88,18,3,0,0,2
14/04/2016 14:00,1031,16.5,16.5,48.5,15,1,0,0,0
27/08/2015 13:00,1476,19,19,56,24,2,0,0,1
04/02/2015 08:00,3502,2,-1.5,87,12,3,0,0,3
26/08/2015 13:00,371,20.5,20.5,75.5,28.5,7,0,0,1
11/12/2016 22:00,348,7,5,93,10,1,0,1,3
28/09/2015 17:00,4090,16.5,16.5,57.5,24,1,0,0,2
01/12/2016 00:00,199,3,-0.5,60,14,1,0,0,3
11/06/2016 03:00,227,16,16,77,5.5,2,0,1,1
14/07/2015 22:00,656,19,19,88,12,7,0,0,1
15/09/2016 06:00,913,18,18,85.5,3,1,0,0,2
23/08/2016 05:00,146,15.5,15.5,85.5,6.5,1,0,0,1
06/08/2016 09:00,1225,19.5,19.5,62,8,1,0,1,1
21/12/2015 03:00,45,9,6,82,18,2,0,0,3
08/02/2015 06:00,55,4,2,81,7,2,0,1,3
02/01/2017 11:00,1021,4.5,1.5,78.5,16,1,1,0,3
25/09/2015 17:00,3767,16.5,16.5,46.5,13,1,0,0,2
18/11/2015 17:00,2641,15,15,70,33,2,0,0,2
25/04/2016 19:00,1460,6,2.5,78.5,21,7,0,0,0
20/03/2015 05:00,82,5,2,87,12,4,0,0,0
18/01/2016 22:00,334,0,-2,75,6,1,0,0,3
12/12/2016 05:00,123,4,2.5,100,6.5,4,0,0,3
08/08/2015 21:00,1336,20.5,20.5,62,6.5,1,0,1,1
20/03/2015 09:00,1759,5,3.5,87,7.5,3,0,0,0
02/07/2015 14:00,1594,25.5,25.5,52.5,9,2,0,0,1
13/02/2016 09:00,600,5,0,76,30,3,0,1,3
18/11/2015 16:00,1017,13.5,13.5,85,30.5,7,0,0,2
20/07/2016 23:00,820,21.5,21.5,62.5,20.5,1,0,0,1
13/12/2015 18:00,817,9.5,9,97,6.5,3,0,1,3
16/09/2015 19:00,1084,14,14,94,6.5,3,0,0,2
14/02/2015 21:00,325,7.5,5.5,90,11,3,0,1,3
12/11/2015 21:00,678,15,15,79.5,26,7,0,0,2
25/09/2016 04:00,150,19,19,68,17,1,0,1,2
07/10/2016 19:00,1785,15,15,68,10,3,0,0,2
14/03/2016 01:00,68,6,3,81,13,4,0,0,0
03/08/2015 17:00,4179,20.5,20.5,71,20.5,3,0,0,1
07/10/2016 21:00,830,14,14,77,7,1,0,0,2
03/01/2016 16:00,357,9.5,8,84.5,10,7,0,1,3
28/06/2015 15:00,2050,21,21,58.5,16.5,2,0,1,1
25/09/2016 13:00,2716,19.5,19.5,47.5,28.5,2,0,1,2
10/07/2015 16:00,3122,26,25,25,18,1,0,0,1
11/07/2015 05:00,122,17.5,17.5,75,6,1,0,1,1
09/02/2016 11:00,687,6,2,71,21,2,0,0,3
31/10/2016 22:00,589,11,11,94,4,1,0,0,2
20/07/2015 10:00,982,17.5,17.5,91,8,3,0,0,1
13/07/2015 11:00,834,19,19,85.5,18,7,0,0,1
09/08/2015 22:00,860,21,21,69,17,1,0,1,1
04/10/2016 11:00,1181,16.5,16.5,68,29,2,0,0,2
11/03/2015 18:00,2773,11.5,11.5,69.5,9,7,0,0,0
21/04/2015 10:00,1144,13.5,13.5,51,13,1,0,0,0
29/06/2015 07:00,2152,17,17,68,8,1,0,0,1
19/01/2015 15:00,908,5,4,63.5,6,3,0,0,3
26/03/2015 09:00,1251,7,4,90,19.5,3,0,0,0
10/07/2016 06:00,157,19,19,78,17.5,4,0,1,1
06/12/2016 16:00,1504,10,9,94,8,4,0,0,3
03/02/2016 13:00,929,8,4,64,27,3,0,0,3
20/02/2015 20:00,676,5,3,81,8.5,1,0,0,3
29/08/2016 05:00,122,16,16,83,11,4,1,0,1
25/11/2015 17:00,2857,9,7.5,66,9,2,0,0,2
09/10/2016 17:00,1573,14,14,61,6,2,0,1,2
19/04/2015 11:00,1468,9,7,58,13,4,0,1,0
10/07/2015 22:00,1065,21,21,57,11,1,0,0,1
18/08/2015 09:00,2135,16.5,16.5,61,16,1,0,0,1
03/04/2016 00:00,284,8.5,6.5,97,10,7,0,1,0
30/04/2016 11:00,1858,11,11,41,17,1,0,1,0
05/06/2015 09:00,2335,22,22,71,7.5,1,0,0,1
24/07/2015 08:00,3524,17,17,64,11,7,0,0,1
14/03/2016 22:00,409,6,3.5,76,11,1,0,0,0
06/03/2016 10:00,945,4,0,75,21,2,0,1,0
29/09/2015 14:00,1490,18,18,50.5,26,2,0,0,2
21/03/2016 06:00,585,7,6,87,6,3,0,0,0
10/06/2016 14:00,1918,23,22.5,42.5,12,1,0,0,1
04/06/2016 18:00,2211,19,19,78,12,4,0,1,1
12/12/2016 16:00,1221,10,9,91,7,7,0,0,3
02/08/2016 10:00,1017,20,20,83,17,3,0,0,1
25/12/2016 18:00,2300,13,13,82,26,3,0,1,3
24/03/2015 22:00,444,6,4.5,76,7.5,1,0,0,0
13/10/2015 01:00,83,10,8,82,11,3,0,0,2
22/12/2015 00:00,194,13,13,82,19,1,0,0,3
09/05/2016 15:00,1676,22,22,50,26,2,0,0,0
20/08/2016 11:00,1501,17.5,17.5,78,29,2,0,1,1
02/10/2016 07:00,208,11,11,88,17,4,0,1,2
16/07/2016 08:00,554,18.5,18.5,80.5,19.5,3,0,1,1
29/11/2015 02:00,284,11,11,72,27,3,0,1,2
27/05/2016 08:00,4057,13,13,69.5,14,1,0,0,0
30/03/2015 21:00,461,11.5,11.5,88,31,7,0,0,0
07/08/2016 23:00,538,18,18,64,30.5,1,0,1,1
21/04/2015 17:00,4148,15.5,15.5,53.5,19.5,1,0,0,0
24/06/2016 15:00,2035,22,22,50,26,2,0,0,1
28/11/2015 02:00,197,6,1,71,30.5,1,0,1,2
23/02/2016 10:00,827,7,4,71,17,2,0,0,3
14/02/2016 09:00,481,4.5,1,78.5,18,3,0,1,3
31/05/2015 02:00,240,11,11,88,12,7,0,1,0
13/09/2015 20:00,826,13,13,72,12,1,0,1,2
02/06/2015 00:00,153,12,12,77,36,7,0,0,1
23/01/2015 00:00,171,-0.5,-2,86.5,5.5,1,0,0,3
10/07/2016 04:00,183,18,18,83,20,3,0,1,1
18/10/2015 00:00,573,12,12,88,6,3,0,1,2
31/10/2016 07:00,2468,10,10,100,6,4,0,0,2
07/04/2016 19:00,1457,9,7,79,14,7,0,0,0
23/05/2016 21:00,915,15,15,70.5,15,2,0,0,0
01/03/2015 19:00,435,7,3,76,29,1,0,1,0
15/05/2016 21:00,872,13,13,72,24,1,0,1,0
16/08/2015 17:00,2373,19,19,56,12,3,0,1,1
05/08/2015 18:00,4106,19.5,19.5,58,17,1,0,0,1
27/01/2015 09:00,1900,6.5,3.5,73.5,15,2,0,0,3
22/01/2016 18:00,1900,10,7,79,20,1,0,0,3
19/08/2015 09:00,2225,19,19,62,17.5,2,0,0,1
25/07/2016 20:00,2102,22,21,45.5,19.5,1,0,0,1
05/02/2016 06:00,449,10.5,9.5,85,17,3,0,0,3
11/10/2015 07:00,281,10,8,88,13,1,0,1,2
15/06/2016 00:00,252,15,15,79.5,12,3,0,0,1
19/12/2015 19:00,828,16,16,63,19.5,1,0,1,3
07/12/2016 23:00,470,12,12,82,13,1,0,0,3
23/03/2015 10:00,910,9.5,7,58,19.5,2,0,0,0
26/07/2015 18:00,1069,17,17,85.5,19.5,3,0,1,1
14/06/2015 06:00,166,14,14,88,12,3,0,1,1
11/11/2015 16:00,1643,15,15,72,21,3,0,0,2
29/01/2016 19:00,1171,12,12,82,33,3,0,0,3
28/09/2015 16:00,2190,17,17,59,24,1,0,0,2
06/07/2015 02:00,94,16,16,77,14,1,0,0,1
25/07/2016 03:00,53,18,18,68,16,3,0,0,1
23/12/2016 07:00,666,9.5,7,91,18,2,0,0,3
27/12/2015 04:00,46,14.5,14.5,74.5,30.5,3,0,1,3
29/08/2015 21:00,316,18,18,85.5,5,7,0,1,1
30/10/2015 14:00,1403,16,16,74.5,9,2,0,0,2
23/10/2016 19:00,894,11,11,77,17,2,0,1,2
23/02/2015 11:00,616,8.5,4.5,60,28,2,0,0,3
19/03/2016 00:00,353,7,5,71,10,4,0,1,0
29/01/2015 11:00,700,6,1,63.5,35,3,0,0,3
12/09/2015 07:00,284,17,17,83,10,7,0,1,2
09/04/2015 00:00,217,8,6,93,13,3,0,0,0
18/12/2015 18:00,2065,13,13,82,19,2,0,0,3
06/10/2016 20:00,1236,13,13,63,19.5,2,0,0,2
26/01/2015 06:00,472,10,7.5,82,18.5,7,0,0,3
24/02/2015 21:00,605,6.5,3,68.5,20.5,2,0,0,3
04/03/2016 13:00,1218,8,5,46,20.5,2,0,0,0
29/12/2015 23:00,290,12,12,74.5,20.5,4,0,0,3
17/10/2015 12:00,2040,12,12,72,18,3,0,1,2
15/10/2016 11:00,1693,14,14,74.5,11,3,0,1,2
25/09/2015 01:00,191,12,12,77,15,1,0,0,2
25/03/2015 01:00,81,4,2,81,7,1,0,0,0
22/01/2016 17:00,2333,10.5,9.5,85,18,1,0,0,3
22/04/2016 10:00,1083,10.5,9,71.5,25,3,0,0,0
16/10/2016 06:00,92,11,11,94,15,1,0,1,2
09/01/2016 06:00,88,9,7.5,84.5,10,2,0,1,3
08/07/2015 20:00,2243,19,19,47.5,19.5,1,0,0,1
01/12/2016 23:00,438,5,3,87,8,4,0,0,3
08/10/2015 18:00,3538,14.5,14.5,65,5,1,0,0,2
05/04/2015 19:00,1174,10,8,67,13,3,0,1,0
06/09/2015 14:00,2894,18,18,47.5,14,2,0,1,2
25/01/2015 03:00,162,2,-2,87,14,1,0,1,3
27/05/2015 04:00,57,10,9,71,9,1,0,0,0
18/06/2015 21:00,1357,18.5,18.5,52,15,1,0,0,1
14/12/2016 13:00,1285,14,14,67,14,1,0,0,3
22/09/2015 01:00,109,11,11,91,10,1,0,0,2
01/04/2015 23:00,177,8,5,93,21,26,0,0,0
17/06/2016 00:00,297,14.5,14.5,91,3,2,0,0,1
03/05/2016 01:00,113,10,7.5,67,20.5,1,0,0,0
31/10/2015 03:00,230,11,11,94,12,2,0,1,2
01/07/2016 05:00,140,17,17,77,20,3,0,0,1
31/07/2015 21:00,1188,18,18,49,11,1,0,0,1
09/09/2016 22:00,918,19.5,19.5,75.5,15,1,0,0,2
19/03/2015 10:00,839,7,4,81,17,3,0,0,0
08/10/2015 00:00,245,12.5,12.5,69.5,12,3,0,0,2
10/05/2015 00:00,563,12.5,12.5,61,11,1,0,1,0
29/07/2016 14:00,1831,22.5,22.5,57,23,2,0,0,1
